90	0.2674374721702125	0.23542679396169014	0.21863228675368174	0.17595325446998503	0.229345999744293	0.24410805387955575	
92	0.25681432205018606	0.23166803039006856	0.2153549469119913	0.17069222883290197	0.23530613010278345	0.229889062242933	
94	0.26275298779998985	0.21473477687134376	0.2277242720153747	0.17514652277803705	0.2199799755458471	0.2420345132637119	
96	0.26718929667847363	0.22020540853252812	0.21476615964734685	0.15741505940101377	0.21366834580663885	0.22903423539594703	
97	0.2529850368440106	0.22784509278545634	0.21113865318379213	0.16255121789709587	0.22093396448356073	0.23372890627776824	
98	0.2524824910747972	0.21486297074623456	0.2067574190154775	0.16463311565895172	0.23962586218144005	0.23589837966192995	
99	0.25515939495572454	0.22025964492931002	0.2117225857769265	0.1693786477586934	0.21437184813918492	0.23658400697039111	
112	0.2566709495024243	0.23240678271434956	0.2110119407412231	0.1717034133297326	0.19656871223825972	0.21115004970437384	
113	0.2318560333149568	0.24628456945060279	0.23834914938793034	0.18278247308326342	0.18470248738445988	0.2118416140609279	
115	0.24379949865690237	0.23166770690898045	0.2084158852317266	0.18035754960834993	0.20629622726925484	0.19790687793411893	
118	0.21406531380632862	0.18746080438313	0.23210731284692193	0.24288002585721563	0.2346841658559268	0.18331915491853235	
119	0.20549254798189648	0.18981237744400611	0.23371813821630993	0.247676059101083	0.2260556545004723	0.18679777570692796	
120	0.2103868661349695	0.18906085754951996	0.23785610833639906	0.238532158913771	0.23003128877445336	0.17590617356293392	
121	0.21468439547333637	0.1869325149790872	0.23226478676881035	0.24572733676892017	0.23025045653807202	0.17922003752978072	
122	0.2394471429910676	0.2450617037000799	0.220389340961538	0.19071011542151645	0.2017061366241341	0.2067712007297608	
124	0.24214245426029207	0.24408898956479094	0.21384674520130428	0.19547421937835546	0.1901225174973621	0.20972822981587594	
128	0.2467688095538612	0.2433973439502109	0.22348405714249403	0.17346716346350588	0.18490583592727888	0.20687815887960118	
321	0.1860990552810869	0.19120807475411425	0.20571212250484436	0.24107685062543277	0.2348315520084699	0.21851963304236627	
323	0.22865419058773012	0.18001054412025955	0.21037226038466642	0.23602374456026262	0.23792897360694779	0.23257159288813173	
324	0.2293603959925841	0.1591803034641773	0.2207059180795296	0.22257170638421556	0.25914206568184706	0.2201719157140002	
325	0.23337087763426384	0.15791289820686083	0.22613065058664877	0.21044863774057648	0.2686489630652545	0.2110859966404644	
327	0.22134294961254475	0.18758930287366077	0.2024565093400183	0.23206972472059728	0.24899186357920788	0.22158967198611645	
328	0.23078620331968172	0.18283900837075087	0.20946648499030296	0.23200592732995798	0.25707831044415513	0.21321834638078185	
329	0.22476410806974928	0.1802769939141171	0.20997674163088942	0.24218994310021236	0.25483790209720975	0.21469729180894512	
330	0.23963736240660988	0.17665605458126285	0.21488062078013156	0.2375303290441726	0.2662020770359825	0.22745137586171893	
331	0.23469492843187778	0.1842233452144823	0.21521072717037237	0.24117750361978277	0.2680147606696986	0.2386600545051893	
335	0.22749736156407924	0.1967061726128739	0.22170378335170457	0.25410905006922346	0.26279553147847623	0.2256702078996095	
337	0.17984052996538727	0.23836488338363704	0.25758503898500307	0.2546423350802328	0.22605404609027618	0.20482183050141806	
339	0.24288874101573277	0.17884113569771992	0.2602481921793196	0.2457307695350603	0.26022126971830234	0.22666072237073565	
345	0.25529833864080964	0.18870950401950326	0.2697688995010291	0.24764961517056322	0.2683261314231309	0.21902623488833994	
349	0.2657078768804522	0.19743947946565016	0.2122684084272995	0.2721504014081139	0.25813462661915215	0.24510844567614226	
350	0.2783048635938059	0.22600866964393312	0.1925807022467466	0.258052826943606	0.24748686731358258	0.25189519943993877	
351	0.27389251843678597	0.20503751371250922	0.21260260905025102	0.26182733482213916	0.26885262076986227	0.23060182982920516	
352	0.2546812669156231	0.2171630078430569	0.19084405825253908	0.25176034571423944	0.265786653923261	0.23854999014568384	
353	0.2614352864296024	0.2156827437138636	0.19208825686147094	0.24677969727721094	0.2580644233732663	0.232691707052887	
354	0.26677023998710786	0.21112159467410155	0.2011169964498249	0.2541092757158417	0.2445627597622499	0.23821232029065179	
355	0.2564213616344495	0.20896858098481275	0.2054068143439985	0.2569163799625744	0.26574282105269986	0.24085263670041646	
356	0.26575401114668423	0.21846623590167935	0.1998193731232271	0.24848407092672392	0.26913904423232854	0.22298478545935413	
357	0.256955489531679	0.20396237927106597	0.20520590957751847	0.24881707964753141	0.26013399703495627	0.2358242518376346	
358	0.2631978251010495	0.18864127346782625	0.2090943741631895	0.2519916339452904	0.2517040836968314	0.23776728892554683	
359	0.2552356827139664	0.19992173438171326	0.22146807329789922	0.23732852315891273	0.25847413550407383	0.23395882728364725	
364	0.24908488895474512	0.2276546927606492	0.1945484071917183	0.23668070379407835	0.2601265501800508	0.24996212436049595	
365	0.2513793864545338	0.206787210334761	0.1908177782573491	0.2374495962626803	0.2516830241824612	0.245153113570656	
366	0.2409208227624702	0.21923139932678026	0.17951878093677262	0.24020889532146805	0.2560343462063804	0.2490194932029357	
367	0.2245411573258832	0.21651580124256226	0.18161202438405713	0.23425496124718764	0.2630748505601143	0.24553264603530883	
369	0.21072168134274036	0.23901305038600798	0.17713660693312977	0.24280833729615736	0.2611533802750611	0.24976809141786221	
370	0.21729776910747073	0.22598865538020604	0.17395909703389734	0.24068727785006855	0.25279782717265586	0.2526808640140463	
372	0.22803058833621548	0.2143241747520258	0.17935021706730034	0.24933594692245076	0.2602576324889826	0.2371532278972771	
373	0.22418019091009989	0.21338927922670525	0.19420737897294954	0.2342642074782016	0.2736115961768843	0.2350061389870435	
374	0.22460306518426118	0.21057454229141592	0.17252941833245772	0.24191358566238735	0.2678382237516706	0.2356809838411072	
375	0.21372048088832063	0.22082618254795142	0.16417984471254682	0.2455934508222056	0.26238304143625535	0.23907636326056872	
376	0.2287502720583494	0.21409295898123612	0.18723969648670252	0.2198064360905677	0.26978151173110804	0.23629888815159814	
379	0.21835222078969874	0.1949353717803767	0.20586349044946195	0.2715685931736926	0.25400940025301333	0.22204022459666264	
380	0.21500611984394105	0.22111782744231273	0.1904125353531778	0.21344853714349835	0.26700550437999726	0.24894664239319708	
382	0.17907238446996832	0.22315688962499663	0.24862532803246828	0.26160245052210607	0.21555042402382632	0.22223111172243745	
383	0.20900556246714747	0.22632515011135335	0.1778818842394315	0.22115313445107512	0.2607919297900498	0.25164819149783774	
390	0.18666901373074377	0.2543026665006972	0.2505688751494081	0.22409458605655863	0.22412022921287122	0.1865452257327407	
391	0.20911785456045492	0.22955553842769186	0.17983785578399888	0.21443353921506786	0.23678869856193935	0.26052695832226946	
393	0.22223640953122137	0.21492695616895344	0.18563214936476116	0.1920426166577495	0.26636489609520797	0.2419260092396497	
394	0.2146609467659735	0.21211244294239598	0.1869182949738047	0.18795404394169327	0.2632505661218128	0.25782218156791026	
395	0.2046784517939541	0.22708200529282901	0.17465931346056013	0.21196105168551993	0.2625862075832671	0.2560384044400812	
396	0.19763018281058475	0.2192384011506472	0.17667544721610812	0.1999626883418017	0.2567342216635419	0.253565115742634	
397	0.2078323603345452	0.21877343302665064	0.18035440477936393	0.20320198857325644	0.24845417359460484	0.25420533397129136	
398	0.20923962329626583	0.22210469636149116	0.16590721029424252	0.2080400406524548	0.25075212401119223	0.24667091928727458	
399	0.21963200296274832	0.22508702198542588	0.1785645657496812	0.19014560957102075	0.2551116944012955	0.24751657214915404	
400	0.20364145700874922	0.2286765313795364	0.17979985110426386	0.1847234916797159	0.25790695267755875	0.2543025312122414	
401	0.20612949612397038	0.21658353311505701	0.18609277213316963	0.18964219032319193	0.25926548702202706	0.2501927594156027	
402	0.2154171577093061	0.20618009127003536	0.1874935950697818	0.17977437418894315	0.2588080864339336	0.24781539963980215	
404	0.17887784889069078	0.23568283065965523	0.24358940862950662	0.24008338178299468	0.20335851217003514	0.1821310998710172	
405	0.21038688212526818	0.2127211327580391	0.16543823609454633	0.21816364105795763	0.24418791748473864	0.2532071185964127	
408	0.24585892737686638	0.1946767854598024	0.19016353903068342	0.16804115820024174	0.24256640843224375	0.2528690698663361	
409	0.23364064141632734	0.2019696615488955	0.19091964419295857	0.19121313385361594	0.2357336444634908	0.25637849248090244	
410	0.23041202321328824	0.2215590065011054	0.195022511890997	0.17352848028416828	0.23660855576349848	0.25107561095440556	
411	0.22169125074594492	0.23158453045609179	0.19116772582595734	0.1819574577531128	0.23704444726260482	0.24777629216162902	
414	0.23783251225535457	0.20830488751571985	0.1973174503186376	0.17413438784945676	0.24088832986687153	0.2538127541886213	
415	0.23427653263117854	0.21161487119625744	0.20337414995166322	0.17297236487372383	0.23796052787002325	0.25530159709564576	
416	0.24217244633797574	0.2160323710826088	0.19932511072325454	0.1684550022232606	0.23446544960492985	0.2524765753030273	
417	0.24654282799687705	0.2086993488038643	0.20311991239610894	0.16279462815723053	0.23165043099119773	0.23804745675025524	
418	0.222537325477581	0.226195490983224	0.175327406649326	0.1870518091257245	0.23770785041191483	0.24352127250768618	
421	0.23696198425577886	0.20717351230887537	0.2213797249225544	0.16501144322704217	0.2510084692990849	0.23644806073778585	
422	0.22694705210946814	0.2192587341184431	0.195699747377844	0.18551018807074143	0.24736175473281324	0.24480290488704468	
423	0.23902218701512512	0.21665154800378691	0.20862020839708298	0.17430739185059607	0.25879820494115907	0.23843490298069356	
424	0.23182407893836554	0.21845132959593444	0.22015400605331992	0.17928641702286463	0.2271208043049629	0.24597116100565292	
425	0.24309863805169113	0.21606020637837295	0.216252538383735	0.1836073075505463	0.23958225330816033	0.24769327257038926	
426	0.2461697940364208	0.21868534183463004	0.20411031158203088	0.17559647567488817	0.24964510826149267	0.22918910660047254	
427	0.23914249385502367	0.22442784460940413	0.22041258081669984	0.164469633828314	0.2382565901026229	0.24173078915998703	
428	0.2469086728090022	0.2117448145074401	0.21897357567122136	0.1543147467934121	0.24666887286300446	0.22993265254097844	
429	0.24827989160286393	0.21312080028997712	0.2127730560294177	0.16853781446358643	0.23811909021688155	0.23586581028409348	
431	0.2399129822463516	0.21764393678140437	0.19576344713860655	0.1850945566167721	0.24207292095947713	0.25033846347168837	
432	0.24526645460180518	0.21753285122069646	0.19912400298124378	0.1842478562072697	0.25487700851593414	0.24823895292610954	
433	0.2714540431609808	0.21258290622797063	0.21218037427756758	0.17743409567669555	0.24946819281118227	0.23380921750904643	
