90	0.301288453871282	0.21335139570576914	0.27455722323365994	0.18493515739969438	0.19322157819938515	0.21615661328119795	0.24420057119620572	0.23517030925003762	
92	0.2927375828473477	0.21556589306433807	0.24293913532817293	0.20472823883786478	0.18482224746687967	0.21132245527772958	0.26614369243558933	0.2121258785601797	
94	0.30937354793066574	0.18451544325070734	0.2562218104378213	0.2153478326137751	0.1832574194205586	0.19779627480620499	0.2557587538204724	0.2331022412005577	
96	0.3221783669486808	0.1767784899107969	0.2706795409797055	0.1812275033969009	0.17886455728863182	0.2007613424251622	0.2454156508207726	0.20927439100224823	
97	0.27002311214357005	0.20524768807091978	0.25480082847913715	0.18452127839214472	0.17499921290909135	0.21098633730966238	0.22729516834655342	0.2570884670800602	
98	0.2892030878261597	0.19542392022016739	0.2552469530564008	0.17464983925775865	0.16656250703791925	0.24630297953419691	0.22389585978909496	0.2403240045876855	
99	0.29670552003385964	0.1791953623262523	0.2573085769559792	0.1913778242270587	0.1778005120186301	0.19828913589550523	0.24411146147826435	0.2348174912840313	
112	0.26064468965858295	0.23805226654418019	0.2455146432929231	0.19664763115645312	0.18480297027595555	0.2027080934235419	0.19592987516520832	0.2266689364606582	
113	0.24415094583397415	0.25027378123281163	0.24980534957720946	0.23297844236084467	0.1785536625530012	0.18900974601349801	0.20859034178700595	0.21506387199917174	
115	0.2583276150907473	0.2348422045672567	0.23691157391036644	0.20076290476951017	0.1903374827279139	0.19407104073218787	0.20549077082534015	0.21105346345976408	
118	0.2255092307203138	0.1845299959669716	0.21537054330497238	0.25235234215015107	0.23733094481460315	0.26000618245835555	0.19087988084008226	0.1868128282748536	
119	0.21405813764708284	0.20612483108408927	0.18876948742275118	0.28947349925067767	0.21711514933266846	0.2756140161103862	0.18489792285605416	0.19603806591859776	
120	0.20508522900298265	0.20913846034744984	0.20973367694312273	0.2630043581549205	0.21663056183669482	0.2711150871780178	0.1853444678283053	0.19743032999977436	
121	0.22360621579742476	0.20055875335231133	0.19957170845310182	0.26383076646376813	0.22606096498261077	0.2658004183914948	0.19822448482666385	0.18129637479467053	
122	0.27789175346273615	0.20724497245033896	0.2793471573784576	0.1977616027305162	0.20229214389158817	0.19809368407183636	0.20311616691269763	0.2139886820720289	
124	0.2594759930702248	0.26731824454860936	0.22313663276176726	0.2348287645062167	0.19246971618441197	0.18196763935084584	0.2250484079601462	0.18741812578935008	
128	0.25668419716483865	0.26213467289161924	0.23420682923878125	0.23561314807834507	0.1754436113117281	0.17894459513345579	0.2132892499150124	0.20896212859066926	
321	0.18759673549671493	0.18526162913997152	0.20812310100830422	0.21186676072447144	0.26150982143339435	0.2502412933250076	0.21979619290997723	0.24808105345166206	
323	0.23409459682674677	0.1874281095561608	0.21131273079605592	0.20320609720173552	0.24099667419615659	0.2736672451844248	0.2055853028831534	0.26071969723639293	
324	0.23529904773505483	0.18614671377832254	0.16742140199372332	0.24567989902728435	0.20513109717017083	0.2973580197716415	0.2144687702618307	0.24361983230551584	
325	0.23917821446388293	0.1646549436694749	0.17663016026036724	0.26708547439257113	0.1884477187264806	0.2890650036429882	0.22047601760258903	0.23133057050636238	
327	0.2377223740363612	0.1865702693191149	0.1902721725147917	0.22187068422463016	0.21279840827630256	0.2829039658246616	0.22007034194278777	0.2302601993539797	
328	0.25344754806408304	0.1850266902870057	0.18939091564012547	0.23641061517436507	0.20284948749723425	0.2988345167326507	0.21858420629863917	0.2227323716832236	
329	0.23507608733671842	0.1809196938916956	0.1912654761982977	0.23412929639401117	0.22275163917020135	0.28172757780610297	0.23078856683351165	0.22620672375819087	
